STATE,DISTRICT,TEHSIL,ID,Fresh,Saline
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,FERRARGANJ,TGW,126.52,0
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,UA,1199.67,0
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,DC,0,
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,IC,0,
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,TC,0,
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,DSC,0,
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,ISC,0,
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,TSC,0,
ANDHRA PRADESH,Sri Sathya Sai,TADIMARRI,TGW,1199.67,0
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,UA,5382.3,0
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,DC,0,
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,IC,0,
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,TC,0,
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,DSC,0,
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,ISC,0,
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,TSC,0,
ANDHRA PRADESH,Guntur,PHIRANGIPURAM,TGW,5382.3,0
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,UA,0,0
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,PADERU,TGW,0,0
ANDHRA PRADESH,Chittoor,YADAMARI,UA,360.26,0
ANDHRA PRADESH,Chittoor,YADAMARI,DC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,IC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,TC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,DSC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,ISC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,TSC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,TGW,360.26,0
ANDHRA PRADESH,Chittoor,YADAMARI,UA,2283.03,0
ANDHRA PRADESH,Chittoor,YADAMARI,DC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,IC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,TC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,DSC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,ISC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,TSC,0,
ANDHRA PRADESH,Chittoor,YADAMARI,TGW,2283.03,0
ANDHRA PRADESH,Chittoor,GUDIPALA,UA,6019.61,0
ANDHRA PRADESH,Chittoor,GUDIPALA,DC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,IC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,DSC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,ISC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TSC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TGW,6019.61,0
ANDHRA PRADESH,Chittoor,GUDIPALA,UA,2750.63,0
ANDHRA PRADESH,Chittoor,GUDIPALA,DC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,IC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,DSC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,ISC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TSC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TGW,2750.63,0
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,UA,3959.67,0
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,DC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,IC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,TC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,DSC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,ISC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,TSC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,TGW,3959.67,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,UA,739.4,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,IC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,ISC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TGW,739.4,0
ANDHRA PRADESH,Chittoor,GUDIPALA,UA,196.65,0
ANDHRA PRADESH,Chittoor,GUDIPALA,DC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,IC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,DSC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,ISC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TSC,0,
ANDHRA PRADESH,Chittoor,GUDIPALA,TGW,196.65,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,UA,2107.11,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,IC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,ISC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TGW,2107.11,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,UA,188.42,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,IC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,ISC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TGW,188.42,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,UA,234.99,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,IC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,ISC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TGW,234.99,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,UA,1855.09,0
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,IC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,DSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,ISC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TSC,0,
ANDHRA PRADESH,Chittoor,SRIRANGARAJAPURAM,TGW,1855.09,0
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,UA,46.64,0
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,TGW,46.64,0
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,UA,30.61,0
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,ADDATEEGALA,TGW,30.61,0
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,UA,2067.44,0
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,DC,0,
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,IC,0,
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,TC,0,
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,DSC,0,
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,ISC,0,
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,TSC,0,
ANDHRA PRADESH,Palnadu,PEDAKURAPADU,TGW,2067.44,0
ANDHRA PRADESH,Kakinada,THONDANGI,UA,576.39,0
ANDHRA PRADESH,Kakinada,THONDANGI,DC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,IC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,TC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,DSC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,ISC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,TSC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,TGW,576.39,0
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,UA,116.94,0
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,DC,0,
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,IC,0,
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,TC,0,
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,DSC,0,
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,ISC,0,
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,TSC,0,
ANDHRA PRADESH,Kakinada,ROUTHULAPUDI,TGW,116.94,0
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,UA,11.2,0
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,DEVIPATNAM,TGW,11.2,0
ANDHRA PRADESH,Konaseema,AMALAPURAM,UA,361.68,0
ANDHRA PRADESH,Konaseema,AMALAPURAM,DC,0,
ANDHRA PRADESH,Konaseema,AMALAPURAM,IC,0,
ANDHRA PRADESH,Konaseema,AMALAPURAM,TC,0,
ANDHRA PRADESH,Konaseema,AMALAPURAM,DSC,0,
ANDHRA PRADESH,Konaseema,AMALAPURAM,ISC,0,
ANDHRA PRADESH,Konaseema,AMALAPURAM,TSC,0,
ANDHRA PRADESH,Konaseema,AMALAPURAM,TGW,361.68,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,UA,4.81,0
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,GANGARAJU MADUGULA,TGW,4.81,0
ANDHRA PRADESH,Annamayya,PULLAMPETA,UA,4.17,0
ANDHRA PRADESH,Annamayya,PULLAMPETA,DC,0,
ANDHRA PRADESH,Annamayya,PULLAMPETA,IC,0,
ANDHRA PRADESH,Annamayya,PULLAMPETA,TC,0,
ANDHRA PRADESH,Annamayya,PULLAMPETA,DSC,0,
ANDHRA PRADESH,Annamayya,PULLAMPETA,ISC,0,
ANDHRA PRADESH,Annamayya,PULLAMPETA,TSC,0,
ANDHRA PRADESH,Annamayya,PULLAMPETA,TGW,4.17,0
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),UA,13352.84,0
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),DC,0,
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),IC,0,
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),TC,0,
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),DSC,0,
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),ISC,0,
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),TSC,0,
ANDHRA PRADESH,Eluru,UNGUTURU (WEST GODAVARI),TGW,13352.84,0
ANDHRA PRADESH,Kurnool,KALLUR,UA,115.56,0
ANDHRA PRADESH,Kurnool,KALLUR,DC,0,
ANDHRA PRADESH,Kurnool,KALLUR,IC,0,
ANDHRA PRADESH,Kurnool,KALLUR,TC,0,
ANDHRA PRADESH,Kurnool,KALLUR,DSC,0,
ANDHRA PRADESH,Kurnool,KALLUR,ISC,0,
ANDHRA PRADESH,Kurnool,KALLUR,TSC,0,
ANDHRA PRADESH,Kurnool,KALLUR,TGW,115.56,0
ANDHRA PRADESH,Kurnool,ALUR,UA,22.63,0
ANDHRA PRADESH,Kurnool,ALUR,DC,0,
ANDHRA PRADESH,Kurnool,ALUR,IC,0,
ANDHRA PRADESH,Kurnool,ALUR,TC,0,
ANDHRA PRADESH,Kurnool,ALUR,DSC,0,
ANDHRA PRADESH,Kurnool,ALUR,ISC,0,
ANDHRA PRADESH,Kurnool,ALUR,TSC,0,
ANDHRA PRADESH,Kurnool,ALUR,TGW,22.63,0
ANDHRA PRADESH,West Godavari,AKIVEEDU,UA,0,276.96
ANDHRA PRADESH,West Godavari,AKIVEEDU,DC,0,
ANDHRA PRADESH,West Godavari,AKIVEEDU,IC,0,
ANDHRA PRADESH,West Godavari,AKIVEEDU,TC,0,
ANDHRA PRADESH,West Godavari,AKIVEEDU,DSC,0,
ANDHRA PRADESH,West Godavari,AKIVEEDU,ISC,0,
ANDHRA PRADESH,West Godavari,AKIVEEDU,TSC,0,
ANDHRA PRADESH,West Godavari,AKIVEEDU,TGW,0,276.96
ANDHRA PRADESH,Anakapalli,NATHAVARAM,UA,463.28,0
ANDHRA PRADESH,Anakapalli,NATHAVARAM,DC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,IC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,TC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,DSC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,ISC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,TSC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,TGW,463.28,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,UA,535.51,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,IC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,ISC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TGW,535.51,0
ANDHRA PRADESH,NTR,A KONDURU,UA,258.86,0
ANDHRA PRADESH,NTR,A KONDURU,DC,0,
ANDHRA PRADESH,NTR,A KONDURU,IC,0,
ANDHRA PRADESH,NTR,A KONDURU,TC,0,
ANDHRA PRADESH,NTR,A KONDURU,DSC,0,
ANDHRA PRADESH,NTR,A KONDURU,ISC,0,
ANDHRA PRADESH,NTR,A KONDURU,TSC,0,
ANDHRA PRADESH,NTR,A KONDURU,TGW,258.86,0
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,UA,5031.28,0
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,DC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,IC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,TC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,DSC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,ISC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,TSC,0,
ANDHRA PRADESH,Chittoor,CHOWDEPALLE,TGW,5031.28,0
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,UA,1345.98,0
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,B KODUR,TGW,1345.98,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,UA,31.43,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TGW,31.43,0
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,UA,339.69,0
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,DC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,IC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,TC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,DSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,ISC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,TSC,0,
ANDHRA PRADESH,Y.S.R Kadapa,PENDLIMARRI,TGW,339.69,0
ANDHRA PRADESH,Kakinada,THONDANGI,UA,745.72,0
ANDHRA PRADESH,Kakinada,THONDANGI,DC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,IC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,TC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,DSC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,ISC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,TSC,0,
ANDHRA PRADESH,Kakinada,THONDANGI,TGW,745.72,0
ANDHRA PRADESH,Srikakulam,PALASA,UA,9.76,0
ANDHRA PRADESH,Srikakulam,PALASA,DC,0,
ANDHRA PRADESH,Srikakulam,PALASA,IC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TC,0,
ANDHRA PRADESH,Srikakulam,PALASA,DSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,ISC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TGW,9.76,0
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,UA,3250.58,0
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,DC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,IC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,TC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,DSC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,ISC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,TSC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI URBAN,TGW,3250.58,0
ANDHRA PRADESH,Srikakulam,PALASA,UA,2.64,0
ANDHRA PRADESH,Srikakulam,PALASA,DC,0,
ANDHRA PRADESH,Srikakulam,PALASA,IC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TC,0,
ANDHRA PRADESH,Srikakulam,PALASA,DSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,ISC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TGW,2.64,0
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,UA,20.57,0
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,DC,0,
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,IC,0,
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,TC,0,
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,DSC,0,
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,ISC,0,
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,TSC,0,
ANDHRA PRADESH,Srikakulam,ICHCHAPURAM,TGW,20.57,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,UA,1538.67,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,IC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,ISC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TGW,1538.67,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,UA,2148.35,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,IC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,ISC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TGW,2148.35,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,UA,2615.6,0
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,IC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,DSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,ISC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TSC,0,
ANDHRA PRADESH,Anakapalli,ANAKAPALLE,TGW,2615.6,0
ANDHRA PRADESH,Anakapalli,NATHAVARAM,UA,1974.49,0
ANDHRA PRADESH,Anakapalli,NATHAVARAM,DC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,IC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,TC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,DSC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,ISC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,TSC,0,
ANDHRA PRADESH,Anakapalli,NATHAVARAM,TGW,1974.49,0
ANDHRA PRADESH,Srikakulam,PALASA,UA,1.88,0
ANDHRA PRADESH,Srikakulam,PALASA,DC,0,
ANDHRA PRADESH,Srikakulam,PALASA,IC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TC,0,
ANDHRA PRADESH,Srikakulam,PALASA,DSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,ISC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TGW,1.88,0
ANDHRA PRADESH,Srikakulam,PALASA,UA,35.34,0
ANDHRA PRADESH,Srikakulam,PALASA,DC,0,
ANDHRA PRADESH,Srikakulam,PALASA,IC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TC,0,
ANDHRA PRADESH,Srikakulam,PALASA,DSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,ISC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TSC,0,
ANDHRA PRADESH,Srikakulam,PALASA,TGW,35.34,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,UA,53.11,0
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,IC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,DSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,ISC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TSC,0,
ANDHRA PRADESH,Alluri Sitharama Raju,MUNCHINGIPUTTU,TGW,53.11,0
ANDHRA PRADESH,Tirupati,TIRUPATI,UA,3640.73,0
ANDHRA PRADESH,Tirupati,TIRUPATI,DC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI,IC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI,TC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI,DSC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI,ISC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI,TSC,0,
ANDHRA PRADESH,Tirupati,TIRUPATI,TGW,3640.73,0
ANDHRA PRADESH,Tirupati,SULLURPETA,UA,2469.63,0
ANDHRA PRADESH,Tirupati,SULLURPETA,DC,0,
ANDHRA PRADESH,Tirupati,SULLURPETA,IC,0,
ANDHRA PRADESH,Tirupati,SULLURPETA,TC,0,
